@RELATION ..\..\..\data_arff\all-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,swipe_front,swipe_back,tap_left,tap_right,tap_up,tap_down,tap_front,tap_back,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,horizontal_circle,vertical_circle,spiral,arm_lift,arm_drop,triangle,z,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MinZ NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MaxZ NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MeanZ NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE MedianZ NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE StartAngleSinXZ NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE TotalAngleXZ NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE ZeroCrossingsZ NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MinZ NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MaxZ NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MeanZ NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_MedianZ NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsX NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsZ NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_down,-4.882786,0,-9,2.427212,5.331566,0,0.05407674,1.759012,-1.855212,0,5.331566,-9,12.76173,0,1,0,-0.5735765,-0.8191521,0.2104354,3.607673,-3.015647,17.95657,18.0501,37.63518,38.87987,1,43.02182,109.4256,3,0,0,0,0,-25.97296,7.267456,24.62617,0,2.671062,12.50029,-10.49495,2.38467,12.77824,-5.972963,36.52203,0.5735765,0.819152,-0.2104355,0.9995278,0.03072811,-0.9995754,16.45816,-13.28975,16.45816,13.28975,29.13565,23.5245,35.79967,44.68742,1281.616,0,0,0,658
swipe_down,0,-0.2961981,-3,6.467839,10.47332,0.5,0.8768873,2.447599,-1.113512,0,0,0,13.04092,0.9958044,-0.09150779,-0.8647664,-0.90291,-0.4298297,0.5424857,1.015788,-1.494853,14.88265,15.10603,32.72082,35.09884,1.947765,35.08746,113.3391,0,2,2,0,0,-13.36215,10.52265,29.37119,0,6.656183,20.53437,-5.770052,8.895051,23.44723,-3.362149,33.94024,0.9883414,0.1522539,-0.7639479,0.9414071,0.3372724,-0.7856376,9.296971,-7.90774,9.995103,9.009626,13.73677,11.89687,33.94024,42.02577,1151.94,0,0,0,564
swipe_down,-4.882786,-1.984808,-5.5,12.16442,6.482152,3,0.6651847,0.8083816,-0.6146231,0,0,0,20.84579,0.3420201,0.9396926,-0.5234908,0.3420201,0.9396926,-0.5234908,-2.618624,2.718546,33.55125,33.19653,70.81371,76.11996,5,75.58409,198.4415,2,3,5,-13.02076,-8.418566,-17.20945,19.43897,22.63469,9.152703,-2.224777,0.5507016,3.193201,-9.793934,-7.853703,8.520945,52.08552,-0.3420202,-0.9396926,0.5234908,0.772184,0.635399,-0.6786416,-0.9624984,2.518443,22.07585,18.48799,39.88475,32.84314,33.99104,80.02874,1155.391,1,1,1,1316
swipe_down,-3.226829,-0.2961981,-5.5,4.854424,14.98027,0.5,0.9171044,3.316225,-1.248287,4.840244,3.389175,-1.041889,18.29418,0.9999937,-0.003561533,-0.9999759,0.3420202,-0.9396926,-0.523491,-2.460688,-2.395536,21.38933,19.16739,43.32253,39.73636,1,59.40696,250.549,2,0,2,0,-0.2961981,-18.7243,18.61099,49.74337,0.5,9.814561,27.1402,-6.073759,18.61099,39.78277,-5.029705,56.74417,0.163558,0.9865337,0.1974252,0.9638223,0.2665457,-0.805883,15.71083,-11.52,16.40896,12.7966,27.21843,23.05283,54.90215,68.0475,3014.246,0,1,1,705
swipe_front,-4.019356,0,-1.389185,6.453658,18.03375,0.3743328,1.348057,3.053392,-0.3068674,4.833153,3.65784,-0.7155373,20.9287,-0.5735765,-0.8191521,0.2104354,-0.5735765,-0.8191521,0.2104354,-6.883738,7.627588,16.19086,18.35969,36.46508,49.50058,1,59.92289,349.1288,3,0,2,-3.212648,0,-3.682409,16.98339,36.64071,0,6.845074,15.16964,-1.627952,3.24101,8.445404,-1.778371,41.99978,0.5735765,0.819152,-0.2104355,0.9148102,0.4038841,-0.2219586,10.02735,-7.130537,10.02735,7.283787,17.22832,18.44585,40.22172,48.72933,1617.787,2,0,0,564
swipe_front,-2.448483,-0.5923963,-2.778371,4.054808,21.20336,1.568925,0.6864164,6.470251,-0.484768,1.634686,21.20336,-1.799315,23.157,0,1,0,0.3420202,-0.9396926,-0.523491,3.156352,0.8955131,18.59236,17.23435,36.80365,36.30795,2,65.48713,455.492,3,1,3,0,-1.184793,-6.301984,11.3719,84.11324,2,7.071914,36.58658,-2.042788,11.3719,35.77965,-3.008761,86.45229,-0.3420202,0.9396926,0.5234909,0.9944198,0.105496,-0.5768728,13.32023,-6.579071,14.71649,13.9263,23.63549,25.79289,84.81969,92.75587,7194.38,0,1,1,611
swipe_front,-4.840244,-0.5923963,-2.799315,4.840244,21.79575,1,0.8122783,4.147403,-0.3107118,4.047717,5.621091,-0.91013,24.68554,0.3420202,-0.9396926,-0.523491,0.3420202,-0.9396926,-0.523491,-0.5651299,1.760065,23.72987,24.46964,54.9653,61.54445,2,69.1531,493.3492,3,1,3,0,-0.8885944,-4.349965,12.1786,58.06364,1.811499,6.555654,24.34096,-0.8980467,3.276462,11.40071,1.811499,60.51155,-0.3420201,0.9396926,0.5234908,0.9813556,0.1922008,-0.3572727,13.64915,1.561329,15.04542,12.87081,27.83997,29.54652,59.32645,72.37283,3519.628,0,1,1,658
swipe_front,-1.613415,-1.184793,-3.299315,7.288727,28.0404,2,1.511526,4.839121,-0.3784211,2.427212,15.86886,-3.104723,31.00714,-1,-4.371139E-08,1,-1,-4.371139E-08,1,-4.75933,-5.203721,20.62095,19.77767,43.65919,50.97795,7.969557,105.2629,826.9103,4,3,2,0,0,-6.349965,22.67289,73.44788,3.742574,16.29481,44.02285,-2.706947,22.65871,64.11026,-5.634428,77.52748,0.7958068,0.6055506,0.05987083,0.9545193,0.2981493,-0.2428616,8.250684,-6.749812,11.42902,10.75669,16.026,17.03299,76.25698,93.05801,5878.117,0,0,2,705
swipe_front,-1.613415,-1.480991,-2.673648,6.510381,13.84456,3.131759,0.7566168,3.946205,0.2752282,6.510381,10.59472,0.8324437,18.29129,0.8764025,-0.4815793,-0.9508889,0.8764025,-0.4815793,-0.9508889,0.182361,-1.854739,13.3141,13.8524,21.79119,25.19189,3.017549,61.60419,194.3751,1,0,3,0,-1.480991,0,13.09876,47.35447,7.254757,5.500181,17.46037,3.734839,4.111531,11.91051,3.290555,51.07946,-0.8764026,0.4815792,0.9508889,0.982111,0.1883028,0.3418471,8.260057,-3.914042,10.39674,11.58201,15.59896,23.76854,48.33,60.0238,2335.789,0,1,0,564
swipe_front,-8.074163,0,-2.972964,1.613415,26.62045,1.131759,-0.9559597,5.0612,-0.7375894,0,0,0,28.62422,0.5087402,-0.8609201,-0.3313031,-0.9996519,0.02638208,-0.9997641,-3.943637,-1.316729,15.50192,15.45292,29.91653,36.63644,0.4227722,72.01973,782.679,2,0,1,-12.93568,0,-8.113483,0.7854361,55.67319,1.458111,-5.937125,23.26408,-2.369638,-4.861515,8.702112,0.2425737,58.13251,0.9865924,0.1632041,0.8803957,0.9826257,-0.1855984,-0.6108734,14.32622,-9.88219,14.32622,14.98702,27.27685,33.3301,57.23557,61.37548,3275.91,2,0,1,517
swipe_front,0,0,-3.82026,6.48202,23.78654,1.805407,1.180212,7.045565,-0.5265723,0.007090397,8.17674,-2.104723,25.28763,0.04163936,-0.9991327,0.05055933,-0.1635579,-0.9865338,-0.1974253,-1.446387,6.947489,12.62614,13.65975,26.11945,32.24759,6.698922,57.80333,582.9968,0,0,1,0,0,-4.739151,10.62191,63.41009,6.221629,7.680896,24.31218,0.6139359,8.201791,11.88297,4.116907,65.22118,0.2116364,0.9773484,0.3556607,0.9862585,0.1652095,-0.4074519,9.016246,-1.355333,9.016246,9.233243,12.33622,12.10859,64.468,73.61957,4156.124,0,0,1,423
swipe_front,-1.599234,-1.184793,-1.562834,13.76366,5.09934,2,2.217762,1.650181,0.3415332,-1.599234,1.667054,0.3054073,16.97653,-0.8203539,-0.5718561,0.8240995,-0.5735765,-0.8191521,0.2104354,2.784609,-2.519278,24.63063,25.68141,56.55061,65.41959,1,60.72704,205.3306,2,3,5,0,-0.02753374,-0.1736482,33.26644,24.75272,7.554073,15.66994,10.01564,3.399799,9.772662,6.869856,4.895278,42.19519,0.5735765,0.819152,-0.2104355,0.5969533,0.802276,0.1522048,7.884959,2.993346,11.72468,10.1363,15.99263,16.35009,41.78036,54.46737,1745.598,0,2,1,705
swipe_front,-5.646951,-1.480991,-2.083778,7.288727,16.6629,2.5,0.5633984,2.971932,-0.1646554,0.8137977,-0.2961981,0.5,22.74958,0.872219,-0.4891155,-0.7272735,0.3420202,0.9396926,-0.5234909,2.85441,-7.219717,16.58774,16.90356,33.75532,38.71474,1,64.17281,330.9636,3,2,2,-3.191377,-0.9436619,-2.14052,7.324179,38.63511,3.152704,1.814136,10.85767,0.3377483,2.455574,-0.9436619,3.152704,41.29255,-0.3420202,-0.9396926,0.523491,0.9825013,0.1862558,-0.2805194,6.997333,-5.94067,13.97865,13.32574,28.39686,29.7504,39.38144,54.26871,1550.897,3,3,1,611
swipe_front,-1.592143,-0.5923963,-2.431074,6.474929,11.8382,1,1.556234,2.689726,-0.1020248,6.474929,1.935718,0.6317591,15.21084,0.3420202,-0.9396926,-0.523491,0.3420202,-0.9396926,-0.523491,5.542187,-4.726141,18.20254,17.98032,41.89726,49.09242,2,60.93014,156.7083,3,1,3,0,-1.184793,-1.224298,19.48151,32.27671,3.985147,9.759573,14.83687,1.209003,5.746217,13.39512,3.353388,39.0684,-0.3420202,0.9396926,0.5234909,0.8655624,0.500801,-0.06541838,9.854471,0.6323075,11.25074,10.39184,17.29989,19.98369,37.30997,48.17263,1392.034,0,1,1,564
swipe_left,0,-21.74666,-2.610815,20.27404,4.760031,2.110815,9.344159,-1.718389,0.2303006,17.82555,-3.120511,1.368241,33.70364,0.6603705,0.75094,-0.3345047,-0.1635579,-0.9865338,-0.1974253,3.680189,-1.605353,18.93746,22.11351,43.53682,59.36169,1.674731,93.97487,606.0518,0,1,4,0,-22.33906,-0.3202599,121.4741,12.7991,6.479055,66.24555,-4.30209,2.466652,84.25208,9.354859,4.485147,126.6368,0.163558,0.9865337,0.1974252,-0.1808669,0.9835076,0.024639,-1.476597,0.07873755,4.16806,1.682957,2.33141,0.4406666,123.5473,140.3187,15263.94,0,1,2,611
swipe_left,0,-14.95871,-1.458111,13.76366,5.932868,2.715537,6.709469,-2.032763,0.6052117,13.76366,-1.480991,2.5,25.36367,-0.3420202,0.9396926,0.5234909,-0.1635579,-0.9865338,-0.1974253,-1.147044,-4.613776,18.95229,19.22123,41.37128,44.58443,1.674731,70.92784,279.8419,0,3,6,0,-28.45868,0,93.93256,13.9444,9.236482,43.5696,-4.130147,4.33874,36.44363,13.9444,2.311499,103.473,0.163558,0.9865337,0.1974252,-0.2899539,0.9570406,0.08983787,-1.440075,1.325818,5.775343,2.222584,3.847172,0.4859193,98.51403,117.9123,9705.015,0,1,0,658
swipe_left,0,-13.55434,-1.610815,12.95695,7.084148,2.868241,6.000813,-1.415364,0.255365,12.15024,-13.55434,0.7574263,24.77684,0.9924308,0.1228051,-0.6524844,-0.5735765,-0.8191521,0.2104354,1.955868,-8.560984,27.2102,32.96467,53.71657,85.40211,1,89.70837,331.9223,0,1,3,0,-24.06118,-1.41013,102.0138,21.58744,7.068925,52.18357,-1.719951,2.738364,59.93032,0.8603656,7.068925,112.0826,0.4370231,0.8994502,-0.04810329,-0.229563,0.9732938,0.04251659,-0.7235262,-1.131998,10.446,4.416807,9.796232,3.21384,104.9028,133.8992,11004.61,0,1,1,799
swipe_left,0,-9.343598,-0.6317591,12.15733,5.071807,3,5.11494,-1.745232,0.7834873,6.496201,-9.025845,1.083778,19.20402,0.811875,0.5838313,0.09381653,-0.5735765,-0.8191521,0.2104354,6.885263,1.015228,25.72211,28.5131,55.43238,74.40043,1,67.13756,149.2451,0,3,3,0,-27.92371,-0.1736482,81.83904,11.26667,12.86215,45.20059,-4.033888,7.538036,51.89161,9.007215,9.200685,91.67031,0.685751,0.7278363,0.08055825,-0.322923,0.9464253,0.1514103,-3.433726,1.797415,8.536307,2.813443,7.037473,0.817504,87.37568,108.7937,7634.509,0,1,1,752
swipe_left,0,-10.14361,-1.784463,12.96404,8.125294,2.979055,6.434149,0.3616312,0.43589,12.95695,-3.065443,-0.2844627,22.90219,0.6266124,0.779331,0.2589798,-0.7577271,-0.6525715,0.008628651,4.67589,-5.012905,25.39388,28.04504,53.44792,69.89307,3.719517,63.40185,177.3604,0,1,5,0,0,-0.7155373,109.3805,32.45209,10.22163,61.00484,15.81313,5.969937,72.95109,26.85853,9.332444,114.6161,0.8907164,0.4545593,-0.1743727,0.05611641,0.9984242,0.0675914,0.6002643,1.035654,8.880855,2.908677,6.358315,0.8087654,109.8035,131.8729,12056.81,0,0,1,799
swipe_left,0,-9.880927,-0.1108146,11.34353,5.044273,1.958111,4.859299,-1.514522,0.6341632,4.847334,-7.090126,1.715537,18.86048,0.4812205,0.8765996,0.2347105,-0.7577271,-0.6525715,0.008628651,8.30787,-4.325704,23.59733,23.03345,52.87657,59.03516,3.719517,56.85022,140.4776,0,3,2,0,-24.23236,-0.02094453,77.74879,14.43627,10.14661,43.69575,-2.6702,6.113078,50.23565,13.30654,6.67974,87.4272,0.6098762,0.7924967,0.1070089,-0.2975574,0.9547039,0.1294077,-3.395413,2.075816,8.277342,2.127299,6.493219,0.4812784,82.06726,102.4143,6735.035,0,1,1,752
swipe_left,0,-8.186339,-0.6527036,9.72303,3.624328,1.652704,4.914351,-1.008261,0.4389185,8.095434,-0.5373288,-0.6527036,15.47075,-0.01131001,0.999936,0.3214456,0.01131001,-0.999936,-0.3214455,-2.429361,-5.499859,24.19407,23.62761,53.1586,63.60115,2.570884,43.53294,120.2932,0,5,4,0,-15.12391,0,73.71525,4.802447,7.652704,39.19774,-3.715985,5.379689,44.57452,4.265119,6.895278,76.74348,0.08946656,0.9959898,0.2521887,-0.2009803,0.9795953,0.08895954,-2.653677,1.736906,4.344168,2.508741,2.302567,0.7211622,75.53818,83.04433,5706.017,0,2,0,705
swipe_left,0,-10.71445,-1.742574,10.52974,4.748075,2.5,4.528924,-2.784584,0.5670894,5.682403,-10.71445,0.7574263,19.1824,0.3247915,0.9457856,0.06278905,0.3420202,-0.9396926,-0.5234908,8.1731,-7.793362,25.26923,29.01832,54.71295,75.81357,3,59.94067,147.6629,0,3,4,0,-47.33792,0,76.99171,4.762958,11.04189,46.43999,-17.75355,7.932577,58.3949,-12.15303,11.04189,93.61703,0.368475,0.9296377,0.290677,-0.5237636,0.8518637,0.1242448,-7.665884,1.669743,9.57889,4.245852,8.318618,2.453311,90.89303,111.9521,8261.543,0,2,0,799
swipe_left,0,-3.651862,-0.8263518,9.73721,1.074658,2,4.097261,-0.4944904,0.3549548,6.48202,-3.651862,-0.1317591,11.18667,-0.09917669,0.9950699,0.3780428,-0.5735765,-0.8191521,0.2104354,2.09765,-4.517464,25.24124,26.50734,56.44854,65.44572,1,38.05365,98.78885,0,6,2,0,-8.900826,-0.1736482,73.7507,3.080326,8.895277,41.68214,-2.466635,5.3771,46.2163,2.542997,8.242574,75.26592,0.163558,0.9865337,0.1974252,-0.1198186,0.9927958,0.08630892,-2.019231,1.32321,4.368927,3.201672,1.972934,0.8974367,74.56013,78.76664,5559.212,0,1,1,846
swipe_left,0,-12.69328,-0.9581109,9.71594,5.044273,1.805407,5.464772,-2.379808,0.6597964,8.909232,-9.0474,1.062834,20.41219,-0.01131002,0.999936,0.3214456,-0.5735765,-0.8191521,0.2104354,6.332786,-4.180177,20.60402,23.84683,37.69743,55.85893,1,58.13499,240.3746,0,3,2,0,-38.07692,-0.1736482,87.43636,8.509377,10.55674,46.49341,-10.54448,6.731754,47.78717,7.905024,8.721629,99.65211,0.2627332,0.9648685,0.1175317,-0.399265,0.9168356,0.1198658,-3.851686,1.657372,7.619317,2.471141,5.57524,0.501572,95.95007,112.5147,9206.414,0,1,1,752
swipe_right,-16.22632,-6.93688,-3.131759,0.007090397,17.28881,0.2844627,-6.752341,2.82577,-1.273648,-11.32935,0.9161282,-2.326352,29.36117,0.9195791,-0.392905,-0.3376852,-0.9999951,-0.003146448,-0.9989238,2.095625,-2.140466,20.43699,22.90379,39.47976,54.79138,2.258651,80.51334,571.8356,0,1,3,-101.2851,0,-19.27837,0.007090397,53.18819,0.1527036,-48.85306,34.05516,-8.672792,-55.86842,53.18819,-7.703353,116.0459,0.994939,-0.1004803,-0.6668417,0.386046,-0.9224795,-0.1853547,1.050829,-24.06287,35.39276,39.21013,93.29518,112.0255,111.4463,135.8037,12420.28,1,0,1,705
swipe_right,-9.730121,-9.255019,-3.5,0.02127119,6.16802,2.263518,-4.373237,0.3250762,-0.2926124,-4.882786,1.777189,-3,19.13578,0.9883662,0.1520928,0.8465354,-0.3159758,0.9487672,-0.3750224,-1.512453,3.238096,23.45734,21.11288,51.61192,49.64944,1.821497,57.39727,168.1398,2,1,3,-65.60564,0,-4.757426,0,24.97661,9.075017,-30.96379,12.79665,1.287889,-29.94744,22.90322,4.575017,71.54906,0.9729488,-0.2310206,0.7983572,0.07412867,-0.9972487,-0.06676059,10.45419,-0.7326041,34.1878,35.48843,87.13373,93.45381,65.9258,92.70445,4347.075,0,0,1,705
swipe_right,-12.15733,-1.584453,-2.784463,0,7.056614,1.131759,-6.044912,1.295849,-0.6100827,-12.15024,1.963252,-0.1945927,15.42095,0.811875,-0.5838313,0.09381654,-0.9534163,0.3016577,0.3954238,-1.830714,-2.55243,17.82925,21.70046,42.81811,60.91832,2.696703,48.93429,158.0645,0,1,2,-78.58385,0,-7.931075,0,20.4972,2.137851,-37.02087,13.47603,-1.949027,-41.27679,19.31241,1.943258,81.83484,0.8354727,-0.549532,-0.27587,0.2096081,-0.9777855,-0.1004149,8.84458,-17.26981,33.07526,35.31334,92.84076,104.0976,80.7596,87.96005,6522.113,0,0,2,611
swipe_right,-15.39125,-6.140486,-4,0,16.33917,1.437166,-5.551204,2.531303,-0.6982836,-15.39125,2.555648,-1.194593,27.78108,0.9936546,-0.1124748,0.8972788,-1,-4.371139E-08,1,-4.115071,3.092446,16.60795,17.97957,29.48588,44.11047,1.992389,89.88139,415.3983,0,3,1,-72.16565,0,-9.077686,0,40.94963,3.290555,-34.62101,24.48681,-1.800132,-42.12604,38.49744,1.991239,83.89116,0.9008424,-0.4341463,0.3722094,0.4148932,-0.9098701,-0.1248059,14.24438,-10.78476,30.3621,32.34031,79.55606,89.52322,79.83202,99.6116,6373.152,0,0,2,611
swipe_right,-10.52974,-4.183212,-3,0,11.88729,4.437166,-4.399527,2.183206,-0.421717,-6.503291,1.453457,-1.673648,20.60213,0.925887,-0.3778006,-0.2149188,-1,-4.371139E-08,1,-6.915674,4.056873,15.66026,17.70588,29.33652,40.12291,1.992389,66.06874,166.0047,0,1,5,-61.59337,0,-5.904038,0,37.53292,4.554073,-32.82664,24.40067,-0.9537711,-36.394,32.82129,4.554073,72.88234,0.811875,-0.5838313,0.09381654,0.4445148,-0.8957715,-0.0954177,17.8954,-12.63789,32.51227,35.23715,83.91304,97.69456,69.01314,86.38789,4765.555,0,0,4,658
swipe_right,-9.730121,-5.016739,-2.631759,0,5.340471,1.958111,-4.374182,1.005786,-0.4981976,-4.861515,2.583182,-2.020945,14.93365,0.8280129,-0.5607091,0.1917296,-0.5735765,0.819152,0.2104355,-4.727432,-5.809508,18.42607,19.08425,37.03753,41.8628,1,49.14188,107.8528,0,2,3,-65.61272,0,-7.472963,0,21.59939,4.443258,-32.78066,13.51422,-1.222964,-35.5873,20.4146,2.422314,70.09679,0.9532399,-0.3022147,0.513932,0.2240892,-0.9745687,-0.1131634,14.30789,-11.03837,37.6866,39.31095,103.1318,111.1276,67.73837,78.81982,4588.486,0,0,2,705
swipe_right,-11.33644,-3.03791,-2.652704,0.8208881,9.316065,1.610815,-5.209779,1.691648,-0.6503373,-8.930503,0.08260123,-2.479055,17.84934,0.8241368,-0.5663908,-0.1755646,0.03352267,-0.9994379,-0.7094483,1.226841,-1.2525,20.07074,22.30647,43.27114,58.08892,1.165106,53.28511,140.2505,0,6,2,-72.9369,-0.02753374,-9.104723,0.8208881,28.05763,2.227721,-37.74571,19.18899,-2.861793,-37.24325,25.01972,1.116907,79.73338,0.9620292,-0.2729466,-0.02618434,0.3088334,-0.9511161,-0.1238687,9.705393,-21.86928,32.31195,35.4595,88.80024,101.0534,77.2242,91.79987,5963.576,1,1,3,658
swipe_right,-15.39834,-4.479411,-3.958111,0,13.8625,1.020944,-4.626976,2.605492,-1.01496,-3.23392,-1.990786,1.020944,24.46069,0.9766421,-0.2148725,-0.4539192,-0.9534163,0.3016577,0.3954238,-8.178154,-1.81921,19.38307,19.41546,38.03484,44.2881,2.696703,85.53394,240.252,0,3,7,-64.77766,0,-14.20944,0,44.57396,0.4581109,-30.59327,30.78961,-5.69467,-33.98806,44.57396,-3.529705,79.98825,0.9265136,-0.3762614,0.2765136,0.4906644,-0.8713486,-0.2142628,4.376787,-12.72661,31.9464,35.37716,81.59582,98.35574,75.68763,104.0295,5728.617,0,0,2,658
swipe_right,-7.288727,-0.2411307,-2.5,0.8279785,3.969615,1.805407,-3.239491,1.432459,-0.3487924,0,0,0,10.10682,-0.3758677,-0.9266734,0.2923003,-1,-4.371139E-08,1,2.055578,-1.697635,15.73425,16.19177,33.43209,33.49582,3.984779,38.72701,57.09445,1,2,3,-45.35287,0,-4.883093,0.8279785,20.05443,3.721629,-24.27165,13.13826,0.1292448,-29.90489,16.14879,3.26961,51.07731,0.9851337,0.1717895,0.869583,0.4044135,-0.9145763,-0.1070501,24.2935,-10.70623,30.45789,30.84103,82.39239,83.25432,49.82878,57.96273,2482.907,1,0,2,658
swipe_right,-9.71594,-4.473433,-2.152704,0,3.926504,2.131759,-3.95131,0.6129164,-0.1680313,-3.2481,0.3237319,-1.326352,13.53939,0.7663711,-0.6423982,-0.1312808,-1,-4.371139E-08,1,-0.6192281,-0.3720033,22.24986,19.07307,52.35449,46.87928,1.992389,40.57981,102.1653,0,1,3,-63.22097,0,-2.862149,0,17.84935,5.380424,-33.31922,10.98172,0.2931757,-38.06414,17.17435,5.380424,66.20747,0.8354727,-0.549532,-0.27587,0.1532841,-0.9881822,-0.04248714,12.61068,-6.671503,39.8638,42.03354,109.092,119.5229,64.0335,75.87318,4100.289,0,0,2,752
swipe_up,0,-17.82614,-1.062834,8.074163,4.787565,5,2.197231,-3.644053,1.717903,2.420122,-6.213488,1.91013,24.76549,-0.4532116,-0.891403,0.3125828,-0.5100291,-0.8601571,0.1305081,0.2428436,12.20176,23.83275,24.54329,52.57156,60.38787,9.446825,63.51941,334.2417,0,2,2,0,-51.01675,-1.062834,30.76123,8.076204,24.18241,18.83604,-14.92919,12.76621,18.63226,-0.43094,14.93717,71.24291,0.3968963,0.9178635,-0.006476381,-0.8563712,0.5163606,0.6159372,-7.94601,8.9977,12.2962,9.447372,13.71919,9.648705,64.24481,89.26408,4127.396,0,1,1,658
swipe_up,-4.033536,-22.07039,-0.3263518,7.324179,0,5.5,0.5838163,-4.206354,1.528425,-4.033536,-2.824313,0.8682409,25.49601,-0.737463,-0.6753875,0.8789733,0.3420202,-0.9396926,-0.523491,0.8317472,-0.7906628,21.32393,20.39514,45.7268,45.09098,1,72.10623,500.7525,3,0,1,0,-58.88895,0,11.39317,0,21.7243,5.393754,-24.49146,12.34941,8.166338,-9.960602,13.69459,63.79387,-0.7374629,0.6753876,0.8789733,-0.9905051,0.1374761,0.9341703,-16.70653,14.65382,16.70653,17.83886,29.24797,34.32225,63.18691,76.18736,3992.586,0,0,0,658
swipe_up,-9.744301,-18.12233,0,2.420122,0,6,-0.05618004,-3.621545,1.997549,1.613415,-6.77835,2.083778,22.63608,-0.9701948,-0.2423262,0.98923,0.3420202,-0.9396926,-0.523491,-0.7130029,-1.595019,21.52901,22.37512,46.75637,51.90952,1,75.58814,342.9904,3,0,0,-12.99949,-57.94472,0,0.8137977,0,31.96078,-3.809294,-27.83861,20.06064,-10.57937,-20.0522,22.93107,67.60095,-0.5186497,-0.8549868,0.7154431,-0.9998797,-0.01551093,0.9996048,-21.29021,17.63486,21.29021,17.63486,39.76619,31.23933,66.18074,80.99271,4379.89,1,0,0,752
swipe_up,-0.8208881,-22.92548,-0.4371664,5.675313,1.572497,5,1.504248,-5.136736,1.93325,2.427212,-20.65045,3.32026,25.9213,-0.3420202,0.9396926,0.5234909,0.737463,-0.6753875,-0.8789733,1.781268,-4.643986,22.28763,23.34426,48.80961,53.74321,1.924024,77.26974,538.1047,2,2,2,0,-71.91431,0,21.05947,0,27.0655,9.620668,-31.03604,17.23679,7.302908,-12.85194,17.91013,79.67252,-0.9783881,0.2067768,0.9922535,-0.9596964,0.2810387,0.7892317,-9.803354,10.59574,13.90718,10.7495,18.92417,11.89567,79.67252,92.60966,6347.71,0,0,0,658
